transaction_id,transaction_date,product_id,product_name,quantity,unit_price,total_price
E000302,2025-02-22,P002,フジヤマ電機 VISIONMAX TH55FX700M［期間限定］,3,120000,360000
E000303,2025-03-23,P003,サクラ電器 CLEARSCREEN 4T KJ-55X7000（ネット）［半額セール］,4,110000,440000
E000304,2025-04-24,P004,ゆきだるま食品 カップめん＜期間限定＞,5,200,1000
E000305,2025-05-25,P005,サファイア飲料  ゴールドビール【期間限定】,1,400,400
E000306,2025-06-26,P006,パワフル洗剤[期間限定],2,800,1600
E000307,2025-07-27,P007,シンプルウェア ウォームインナーシャツ（ネット）［半額セール］,3,1500,4500
E000308,2025-08-28,P008,ナチュラルスタイル ｵｰガﾆッｸｺッﾄﾝｼャﾂ[閉店セール],4,2500,10000
E000309,2025-09-01,P009,スカイライン文具  イレーサブルペン【閉店セール】,5,100,500
E000310,2025-10-02,P010,ワンダートイ ロボットフィギュア［期間限定］,1,3000,3000
E000311,2025-11-03,P011,アオゾラ電機 BRIGHTVIEW 43S32（ネット）【閉店セール】,2,70000,140000
E000312,2025-12-04,P012,ミルクチョコ（半額セール）,3,150,450
E000313,2025-01-05,P013,フレッシュケア  ソフティーナ【半額セール】,4,500,2000
E000314,2025-02-06,P014,ヤマトエアコン MSZGV3519【期間限定】,5,90000,450000
E000315,2025-03-07,P015,ハッピースイーツ チョコパイ（ﾈッﾄ）＜半額セール＞,1,300,300
E000316,2025-04-08,P016,ミライ電機 4Kスマートテレビ[半額セール],2,80000,160000
E000317,2025-05-09,P017,フジヤマ電機  4Kプロジェクター＜期間限定＞,3,130000,390000
E000318,2025-06-10,P018,加湿器 HX50【閉店セール】,4,15000,60000
E000319,2025-07-11,P019,スノーテック ワイヤレスヘッドホン ＷＨ－１０００ＸＭ４（ネット）（期間限定）,5,90000,450000
E000320,2025-08-12,P020,フジヤマ電機 掃除機 mc-cl883＜期間限定＞,1,75000,75000
E000321,2025-09-13,P021,アオゾラ電機  ノンフロン冷蔵庫【期間限定】,2,85000,170000
E000322,2025-10-14,P022,ミライ電機 ドﾗﾑ式洗濯機＜期間限定＞,3,100000,300000
E000323,2025-11-15,P023,フジヤマ電機 エアコン CS-XE（ネット）［期間限定］,4,95000,380000
E000324,2025-12-16,P024,デジタルカメラ α7 III（期間限定）,5,200000,1000000
E000325,2025-01-17,P025,プリズム光学  eos  r6[期間限定],1,230000,230000
E000326,2025-02-18,P026,デジタルスカイ ノートパソコン FMV［半額セール］,2,80000,160000
E000327,2025-03-19,P027,テクノスフィア ValueBook（ネット）［期間限定］,3,85000,255000
E000328,2025-04-20,P028,クリスタルビジョン OM-D E-M10（期間限定）,4,120000,480000
E000329,2025-05-21,P029,プリズム光学  PIXMA  iX6820＜期間限定＞,5,25000,125000
E000330,2025-06-22,P030,エコタンク ｅｔ２７５０［期間限定］,1,35000,35000
E000331,2025-07-23,P031,オフィスプロ IM C200（ネット）［半額セール］,2,40000,80000
E000332,2025-08-24,P032,テクノセラミック DS-300【期間限定】,3,45000,135000
E000333,2025-09-25,P033,ゆきだるま食品  一杯きつねうどん＜半額セール＞,4,220,880
E000334,2025-10-26,P034,クリアウォーター ゴールドプレミアム[半額セール],5,500,2500
E000335,2025-11-27,P035,ヘルシー乳業 ヘルス1000（ネット）[半額セール],1,250,250
E000336,2025-12-28,P036,ｶﾚｰﾙｳ［期間限定］,2,300,600
E000337,2025-01-01,P037,まるまる食品  こだわり麺＜半額セール＞,3,250,750
E000338,2025-02-02,P038,スマイル製菓 スティックチョコ【閉店セール】,4,150,600
E000339,2025-03-03,P039,ドリーム製菓 プレミアムチョコ（ネット）[閉店セール],5,180,900
E000340,2025-04-04,P040,クラシック食品 北国ラーメン［半額セール］,1,210,210
E000341,2025-05-05,P041,フレッシュベジ  トマトジュース［期間限定］,2,180,360
E000342,2025-06-06,P042,やさしいケア＜期間限定＞,3,350,1050
E000343,2025-07-07,P043,クリーンライフ クリーンウォッシュ洗剤（ﾈッﾄ）［半額セール］,4,800,3200
E000344,2025-08-08,P044,ビューティーラボ フローラルシャンプー（期間限定）,5,1200,6000
E000345,2025-09-09,P045,ヘルスケアプラス  リリーフシップ[期間限定],1,400,400
E000346,2025-10-10,P046,ケアファーム クールケア［半額セール］,2,500,1000
E000347,2025-11-11,P047,コスメラボ ハンドクリーム（ネット）＜半額セール＞,3,700,2100
E000348,2025-12-12,P048,やさしいケア 洗濯柔軟剤（半額セール）,4,300,1200
E000349,2025-01-13,P049,シンプルウェア  ジーンズ＜期間限定＞,5,3000,15000
E000350,2025-02-14,P050,ナチュラルスタイル ｳｰﾙブﾚﾝドｺｰﾄ[閉店セール],1,5000,5000
E000351,2025-03-15,P051,シンプルウェア スウェットパーカー（ネット）[期間限定],2,2500,5000
E000352,2025-04-16,P052,ナチュラルスタイル リネンシャツ【半額セール】,3,2800,8400
E000353,2025-05-17,P053,シンプルウェア  ストレッチジャケット［期間限定］,4,3500,14000
E000354,2025-06-18,P054,Tシャツ（期間限定）,5,1200,6000
E000355,2025-07-19,P055,ナチュラルスタイル シンプルワンピース（ネット）【閉店セール】,1,4000,4000
E000356,2025-08-20,P056,スカイライン文具 G2ジェルペン［半額セール］,2,150,300
E000357,2025-09-21,P057,ダイヤモンド文具  プロペンシル【期間限定】,3,120,360
E000358,2025-10-22,P058,オフィスワーク スタディノート＜期間限定＞,4,200,800
E000359,2025-11-23,P059,カラーライン ハイライター（ネット）[期間限定],5,180,900
E000360,2025-12-24,P060,クリア消しゴム（半額セール）,1,100,100
E000361,2025-01-25,P061,ペンマスター  スムースジェル（期間限定）,2,180,360
E000362,2025-02-26,P062,スカイライン文具 イレーサブルペン【半額セール】,3,130,390
E000363,2025-03-27,P063,ペンマスター シャープペンシル（ネット）[閉店セール],4,160,640
E000364,2025-04-28,P064,アート文具 ボｰﾙペﾝ（半額セール）,5,150,750
E000365,2025-05-01,P065,オフィスプラス  カラーペンセット[半額セール],1,250,250
E000366,2025-06-02,P066,トレインレール＜半額セール＞,2,2800,5600
E000367,2025-07-03,P067,ファンタジートイ デジペット（ネット）[閉店セール],3,1200,3600
E000368,2025-08-04,P068,ファンタジートイ マスクヒーローフィギュア[半額セール],4,3200,12800
E000369,2025-09-05,P069,ワンダートイ  ミニカー[期間限定],5,1500,7500
E000370,2025-10-06,P070,ファンタジートイ チェンジロボ＜期間限定＞,1,3500,3500
E000371,2025-11-07,P071,ファンタジートイ モンスターカード（ﾈッﾄ）【閉店セール】,2,500,1000
E000372,2025-12-08,P072,メカロボットフィギュア【期間限定】,3,4000,12000
E000373,2025-01-09,P073,ワンダートイ  ヒーローフィギュア［半額セール］,4,3000,12000
E000374,2025-02-10,P074,ファンタジートイ ミニレーサー[期間限定],5,2000,10000
E000375,2025-03-11,P075,スノーテック ワイヤレススピーカー srs-xb12（ネット）（半額セール）,1,8000,8000
E000376,2025-04-12,P076,フジヤマ電機 ポータブルスピーカー【閉店セール】,2,6000,12000
E000377,2025-05-13,P077,サクラ電器  スマートウォッチ＜半額セール＞,3,18000,54000
E000378,2025-06-14,P078,デジﾀﾙｻｲﾈｰジ（半額セール）,4,95000,380000
E000379,2025-07-15,P079,フジヤマ電機 電子レンジ（ネット）［半額セール］,5,15000,75000
E000380,2025-08-16,P080,スノーテック ブルーレイプレーヤー[閉店セール],1,12000,12000
E000381,2025-09-17,P081,グローバルビジョン  LED55PRO＜半額セール＞,2,180000,360000
E000382,2025-10-18,P082,アオゾラ電機 LEDテレビ 55型[期間限定],3,70000,210000
E000383,2025-11-19,P083,フジヤマ電機 冷蔵庫 NR-F603M（ネット）（期間限定）,4,90000,360000
E000384,2025-12-20,P084,空気清浄機（半額セール）,5,22000,110000
E000385,2025-01-21,P085,ミライ電機  炊飯器  ｒｚ－ｍｼﾘｰズ＜半額セール＞,1,30000,30000
E000386,2025-02-22,P086,ヤマト IHクッキングヒーター＜期間限定＞,2,45000,90000
E000387,2025-03-23,P087,スノーテック ゲーム機 GAMESTATION5（ネット）（期間限定）,3,50000,150000
E000388,2025-04-24,P088,ゲームワールド ポータブルゲーム［期間限定］,4,40000,160000
E000389,2025-05-25,P089,グローバルゲーム  ゲームボックスX＜半額セール＞,5,55000,275000
E000390,2025-06-26,P090,ビエラ ブルーレイレコーダー[期間限定],1,35000,35000
E000391,2025-07-27,P091,サクラ電器 スマートフォン CLEARSCREEN R6（ネット）[半額セール],2,70000,140000
E000392,2025-08-28,P092,スノーテック デジﾀﾙ一眼ﾚﾌ α7R IV＜半額セール＞,3,250000,750000
E000393,2025-09-01,P093,プリズム光学  EOS  90D＜期間限定＞,4,150000,600000
E000394,2025-10-02,P094,レンズマスター XT4［期間限定］,5,170000,850000
E000395,2025-11-03,P095,クリスタルビジョン pen-f（ネット）【閉店セール】,1,140000,140000
E000396,2025-12-04,P096,Ｚ６ ＩＩ[半額セール],2,200000,400000
E000397,2025-01-05,P097,プリズム光学  imagePROGRAF  PRO-1000（半額セール）,3,300000,900000
E000398,2025-02-06,P098,プリントマスター スキャナー Perfection V39＜半額セール＞,4,25000,100000
E000399,2025-03-07,P099,オフィスプロ MP C4504（ﾈッﾄ）【期間限定】,5,80000,400000
E000400,2025-04-08,P100,テクノセラミック taskalfa 2552ci[半額セール],1,250000,250000
E000401,2025-05-09,P001,スノーテック  CRYSTALVIEW  KJ-55X9500G＜期間限定＞,2,150000,300000
E000402,2025-06-10,P002,VISIONMAX TH55FX700M【閉店セール】,3,120000,360000
E000403,2025-07-11,P003,サクラ電器 CLEARSCREEN 4T KJ-55X7000（ネット）［半額セール］,4,110000,440000
E000404,2025-08-12,P004,ゆきだるま食品 カップめん[半額セール],5,200,1000
E000405,2025-09-13,P005,サファイア飲料  ゴールドビール＜期間限定＞,1,400,400
E000406,2025-10-14,P006,ブルーウェーブ パワフル洗剤＜期間限定＞,2,800,1600
E000407,2025-11-15,P007,シンプルウェア ウォームインナーシャツ（ネット）【半額セール】,3,1500,4500
E000408,2025-12-16,P008,オーガニックコットンシャツ（期間限定）,4,2500,10000
E000409,2025-01-17,P009,スカイライン文具  イレーサブルペン[半額セール],5,100,500
E000410,2025-02-18,P010,ワンダートイ ロボットフィギュア【半額セール】,1,3000,3000
E000411,2025-03-19,P011,アオゾラ電機 BRIGHTVIEW 43S32（ネット）【閉店セール】,2,70000,140000
E000412,2025-04-20,P012,サンシャイン製菓 ミルクチョコ＜期間限定＞,3,150,450
E000413,2025-05-21,P013,フレッシュケア  ソフティーナ[半額セール],4,500,2000
E000414,2025-06-22,P014,MSZGV3519【半額セール】,5,90000,450000
E000415,2025-07-23,P015,ハッピースイーツ チョコパイ（ネット）【閉店セール】,1,300,300
E000416,2025-08-24,P016,ミライ電機 4Kスマートテレビ（半額セール）,2,80000,160000
E000417,2025-09-25,P017,フジヤマ電機  4Kプロジェクター[閉店セール],3,130000,390000
E000418,2025-10-26,P018,サクラ電器 加湿器 ＨＸ５０【期間限定】,4,15000,60000
E000419,2025-11-27,P019,スノーテック ワイヤレスヘッドホン WH-1000XM4（ネット）[半額セール],5,90000,450000
E000420,2025-12-28,P020,掃除機 mc-cl883＜期間限定＞,1,75000,75000
E000421,2025-01-01,P021,アオゾラ電機  ノンフロン冷蔵庫[半額セール],2,85000,170000
E000422,2025-02-02,P022,ミライ電機 ドラム式洗濯機＜期間限定＞,3,100000,300000
E000423,2025-03-03,P023,フジヤマ電機 エアコン CS-XE（ネット）[期間限定],4,95000,380000
E000424,2025-04-04,P024,スノーテック デジタルカメラ α7 III【期間限定】,5,200000,1000000
E000425,2025-05-05,P025,プリズム光学  eos  r6[期間限定],1,230000,230000
E000426,2025-06-06,P026,ノートパソコン FMV＜期間限定＞,2,80000,160000
E000427,2025-07-07,P027,テクノスフィア ValueBook（ﾈッﾄ）＜半額セール＞,3,85000,255000
E000428,2025-08-08,P028,クリスタルビジョン OM-D E-M10［半額セール］,4,120000,480000
E000429,2025-09-09,P029,プリズム光学  ＰＩＸＭＡ  ｉＸ６８２０＜期間限定＞,5,25000,125000
E000430,2025-10-10,P030,プリントマスター エコタンク et2750（半額セール）,1,35000,35000
E000431,2025-11-11,P031,オフィスプロ IM C200（ネット）[半額セール],2,40000,80000
E000432,2025-12-12,P032,DS-300[閉店セール],3,45000,135000
E000433,2025-01-13,P033,ゆきだるま食品  一杯きつねうどん【閉店セール】,4,220,880
E000434,2025-02-14,P034,クリアウォーター ザ・プﾚﾐｱﾑﾓﾙﾂ（半額セール）,5,500,2500
E000435,2025-03-15,P035,ヘルシー乳業 ヘルス1000（ネット）＜期間限定＞,1,250,250
E000436,2025-04-16,P036,ホームキッチン カレールウ【閉店セール】,2,300,600
E000437,2025-05-17,P037,まるまる食品  こだわり麺【期間限定】,3,250,750
E000438,2025-06-18,P038,スティックチョコ【閉店セール】,4,150,600
E000439,2025-07-19,P039,ドリーム製菓 プレミアムチョコ（ネット）［半額セール］,5,180,900
E000440,2025-08-20,P040,クラシック食品 北国ラーメン（期間限定）,1,210,210
E000441,2025-09-21,P041,フレッシュベジ  ﾄﾏﾄジュｰｽ（期間限定）,2,180,360
E000442,2025-10-22,P042,ソフトケア やさしいケア＜期間限定＞,3,350,1050
E000443,2025-11-23,P043,クリーンライフ クリーンウォッシュ洗剤（ネット）[半額セール],4,800,3200
E000444,2025-12-24,P044,フローラルシャンプー[期間限定],5,1200,6000
E000445,2025-01-25,P045,ヘルスケアプラス  リリーフシップ【閉店セール】,1,400,400
E000446,2025-02-26,P046,ケアファーム クールケア【閉店セール】,2,500,1000
E000447,2025-03-27,P047,コスメラボ ハンドクリーム（ネット）【半額セール】,3,700,2100
E000448,2025-04-28,P048,ブルーウェーブ やさしいケア 洗濯柔軟剤＜半額セール＞,4,300,1200
E000449,2025-05-01,P049,シンプルウェア  ジーンズ【半額セール】,5,3000,15000
E000450,2025-06-02,P050,ウールブレンドコート＜半額セール＞,1,5000,5000
E000451,2025-07-03,P051,シンプルウェア スウェットパーカー（ネット）[半額セール],2,2500,5000
E000452,2025-08-04,P052,ナチュラルスタイル リネンシャツ【半額セール】,3,2800,8400
E000453,2025-09-05,P053,シンプルウェア  ストレッチジャケット＜期間限定＞,4,3500,14000
E000454,2025-10-06,P054,ベーシックウェア Tシャツ＜期間限定＞,5,1200,6000
E000455,2025-11-07,P055,ナチュラルスタイル ｼﾝプﾙﾜﾝピｰｽ（ﾈッﾄ）（期間限定）,1,4000,4000
E000456,2025-12-08,P056,G2ジェルペン[閉店セール],2,150,300
E000457,2025-01-09,P057,ダイヤモンド文具  プロペンシル【期間限定】,3,120,360
E000458,2025-02-10,P058,オフィスワーク スタディノート（半額セール）,4,200,800
E000459,2025-03-11,P059,カラーライン ハイライター（ネット）＜半額セール＞,5,180,900
E000460,2025-04-12,P060,グリーンペンシル クリア消しゴム[閉店セール],1,100,100
E000461,2025-05-13,P061,ペンマスター  スムースジェル[期間限定],2,180,360
E000462,2025-06-14,P062,イレーサブルペン＜期間限定＞,3,130,390
E000463,2025-07-15,P063,ペンマスター シャープペンシル（ネット）［半額セール］,4,160,640
E000464,2025-08-16,P064,アート文具 ボールペン【半額セール】,5,150,750
E000465,2025-09-17,P065,オフィスプラス  カラーペンセット＜半額セール＞,1,250,250
E000466,2025-10-18,P066,ワンダートイ トレインレール【閉店セール】,2,2800,5600
E000467,2025-11-19,P067,ファンタジートイ デジペット（ネット）＜半額セール＞,3,1200,3600
E000468,2025-12-20,P068,マスクヒーローフィギュア＜半額セール＞,4,3200,12800
E000469,2025-01-21,P069,ワンダートイ  ミニカー[閉店セール],5,1500,7500
E000470,2025-02-22,P070,ファンタジートイ チェンジロボ[半額セール],1,3500,3500
E000471,2025-03-23,P071,ファンタジートイ モンスターカード（ネット）[閉店セール],2,500,1000
E000472,2025-04-24,P072,ファンタジートイ メカロボットフィギュア[閉店セール],3,4000,12000
E000473,2025-05-25,P073,ワンダートイ  ヒーローフィギュア[閉店セール],4,3000,12000
E000474,2025-06-26,P074,ミニレーサー[閉店セール],5,2000,10000
E000475,2025-07-27,P075,スノーテック ワイヤレススピーカー srs-xb12（ネット）（期間限定）,1,8000,8000
E000476,2025-08-28,P076,フジヤマ電機 ポｰﾀブﾙｽピｰｶｰ［期間限定］,2,6000,12000
E000477,2025-09-01,P077,サクラ電器  スマートウォッチ[期間限定],3,18000,54000
E000478,2025-10-02,P078,ミライ電機 デジタルサイネージ（半額セール）,4,95000,380000
E000479,2025-11-03,P079,フジヤマ電機 電子レンジ（ネット）＜半額セール＞,5,15000,75000
E000480,2025-12-04,P080,ブルーレイプレーヤー[閉店セール],1,12000,12000
E000481,2025-01-05,P081,グローバルビジョン  LED55PRO［半額セール］,2,180000,360000
E000482,2025-02-06,P082,アオゾラ電機 LEDテレビ 55型（半額セール）,3,70000,210000
E000483,2025-03-07,P083,フジヤマ電機 冷蔵庫 NR-F603M（ﾈッﾄ）[期間限定],4,90000,360000
E000484,2025-04-08,P084,サクラ電器 空気清浄機[閉店セール],5,22000,110000
E000485,2025-05-09,P085,ミライ電機  炊飯器  rz-mシリーズ（期間限定）,1,30000,30000
E000486,2025-06-10,P086,IHクッキングヒーター[期間限定],2,45000,90000
E000487,2025-07-11,P087,スノーテック ゲーム機 GAMESTATION5（ネット）［半額セール］,3,50000,150000
E000488,2025-08-12,P088,ゲームワールド ポータブルゲーム＜半額セール＞,4,40000,160000
E000489,2025-09-13,P089,グローバルゲーム  ゲームボックスX（半額セール）,5,55000,275000
E000490,2025-10-14,P090,フジヤマ電機 ビｴﾗ ブﾙｰﾚｲﾚｺｰダｰ[半額セール],1,35000,35000
E000491,2025-11-15,P091,サクラ電器 スマートフォン CLEARSCREEN R6（ネット）（半額セール）,2,70000,140000
E000492,2025-12-16,P092,デジタル一眼レフ α7R IV［半額セール］,3,250000,750000
E000493,2025-01-17,P093,プリズム光学  EOS  90D[閉店セール],4,150000,600000
E000494,2025-02-18,P094,レンズマスター XT4【閉店セール】,5,170000,850000
E000495,2025-03-19,P095,クリスタルビジョン ｐｅｎ－ｆ（ネット）【半額セール】,1,140000,140000
E000496,2025-04-20,P096,ビジョンプロ Z6 II［半額セール］,2,200000,400000
E000497,2025-05-21,P097,プリズム光学  imagePROGRAF  PRO-1000（半額セール）,3,300000,900000
E000498,2025-06-22,P098,スキャナー Perfection V39【半額セール】,4,25000,100000
E000499,2025-07-23,P099,オフィスプロ MP C4504（ネット）（半額セール）,5,80000,400000
E000500,2025-08-24,P100,テクノセラミック taskalfa 2552ci＜期間限定＞,1,250000,250000
E000501,2025-10-26,P121,スノーデリ 具材付き炊き込みご飯の素,1,598,598
E000502,2025-12-21,P101,スノーフレッシュ 有機サラダ菜パック,3,298,894
E000503,2025-12-15,P108,スノーフレッシュ 特選牛乳 1L,2,218,436
E000504,2025-11-24,P105,スノーフレッシュ 有機レモン3個パック,1,298,298
E000505,2025-09-07,P122,スノーデリ ハンバーグキット,5,598,2990
E000506,2025-03-26,P103,スノーフレッシュ 有機じゃがいも2kgパック,5,498,2490
E000507,2025-09-06,P114,スノーセレクト 熟成豚肉,1,698,698
E000508,2025-05-27,P101,スノーフレッシュ 有機サラダ菜パック,1,298,298
E000509,2025-06-26,P107,スノーフレッシュ 有機トマトジュース 500ml,2,298,596
E000510,2025-07-03,P117,スノーセレクト 高級刺身盛り合わせ,5,1280,6400
E000511,2025-05-15,P101,スノーフレッシュ 有機サラダ菜パック,5,298,1490
E000512,2025-01-20,P107,スノーフレッシュ 有機トマトジュース 500ml,5,298,1490
E000513,2025-02-20,P114,スノーセレクト 熟成豚肉,2,698,1396
E000514,2025-05-30,P115,スノーセレクト 朝びき地鶏,5,598,2990
E000515,2025-03-29,P109,スノーフレッシュ プレーンヨーグルト 400g,1,158,158
E000516,2025-10-21,P125,スノーデリ 中華炒めセット,2,598,1196
E000517,2025-10-13,P123,スノーデリ タイ風グリーンカレー,4,598,2392
E000518,2025-04-16,P111,スノーフレッシュ 国産大豆絹ごし豆腐,3,98,294
E000519,2025-11-06,P105,スノーフレッシュ 有機レモン3個パック,2,298,596
E000520,2025-10-03,P125,スノーデリ 中華炒めセット,3,598,1794
E000521,2025-01-20,P104,スノーフレッシュ 有機バナナ,1,398,398
E000522,2025-09-01,P113,スノーセレクト プレミアム和牛,1,1980,1980
E000523,2025-05-08,P112,スノーフレッシュ 毎日食パン 6枚切,3,158,474
E000524,2025-02-20,P120,スノーデリ パスタソース&麺セット,3,498,1494
E000525,2025-12-19,P102,スノーフレッシュ 有機人参3本パック,4,258,1032
E000526,2025-06-11,P118,スノーセレクト シェフ特製惣菜,1,398,398
E000527,2025-09-24,P113,スノーセレクト プレミアム和牛,1,1980,1980
E000528,2025-06-18,P118,スノーセレクト シェフ特製惣菜,3,398,1194
E000529,2025-02-14,P121,スノーデリ 具材付き炊き込みご飯の素,5,598,2990
E000530,2025-02-03,P112,スノーフレッシュ 毎日食パン 6枚切,5,158,790
E000531,2025-09-05,P107,スノーフレッシュ 有機トマトジュース 500ml,1,298,298
E000532,2025-11-25,P102,スノーフレッシュ 有機人参3本パック,2,258,516
E000533,2025-03-03,P125,スノーデリ 中華炒めセット,3,598,1794
E000534,2025-05-18,P103,スノーフレッシュ 有機じゃがいも2kgパック,2,498,996
E000535,2025-03-10,P104,スノーフレッシュ 有機バナナ,4,398,1592
E000536,2025-12-31,P109,スノーフレッシュ プレーンヨーグルト 400g,4,158,632
E000537,2025-01-03,P121,スノーデリ 具材付き炊き込みご飯の素,3,598,1794
E000538,2025-08-14,P106,スノーフレッシュ 有機ブルーベリー,3,598,1794
E000539,2025-07-13,P112,スノーフレッシュ 毎日食パン 6枚切,2,158,316
E000540,2025-05-04,P122,スノーデリ ハンバーグキット,3,598,1794
E000541,2025-06-16,P123,スノーデリ タイ風グリーンカレー,1,598,598
E000542,2025-07-24,P120,スノーデリ パスタソース&麺セット,2,498,996
E000543,2025-02-26,P118,スノーセレクト シェフ特製惣菜,2,398,796
E000544,2025-05-31,P106,スノーフレッシュ 有機ブルーベリー,4,598,2392
E000545,2025-12-06,P113,スノーセレクト プレミアム和牛,3,1980,5940
E000546,2025-05-18,P121,スノーデリ 具材付き炊き込みご飯の素,5,598,2990
E000547,2025-12-31,P108,スノーフレッシュ 特選牛乳 1L,3,218,654
E000548,2025-06-28,P125,スノーデリ 中華炒めセット,1,598,598
E000549,2025-01-16,P108,スノーフレッシュ 特選牛乳 1L,1,218,218
E000550,2025-01-12,P111,スノーフレッシュ 国産大豆絹ごし豆腐,4,98,392
